Zilla Code,Upazila Code,Union Name,Unioun
58,65,রাউৎগাঁও,77
58,65,শরীফপুর,89
58,65,টিলাগাঁও,95
58,74,আখাইলকুড়া,13
58,74,আমতৈল,14
58,74,চাঁদনীঘাট,21
58,74,চাঁদনীঘাট,21
58,74,একাটুনা,29
58,74,একাটুনা,29
58,74,গিয়াসনগর,36
58,74,গিয়াসনগর,36
58,74,কামালপুর  ,43
58,74,কামালপুর  ,43
58,74,কনকপুর,51
58,74,খলিলপুর,58
58,74,মনুমুখ,65
58,74,মনুমুখ,65
58,74,মনুমুখ,65
58,74,মোস্তফাপুর,80
58,74,নাজিরাবাদ,87
58,74,নাজিরাবাদ,87
58,74,আপার কাগাবলা,94
58,80,ফতেপুর,10
58,80,ফতেপুর,10
58,80,কামারচাক,21
58,80,কামারচাক,21
58,80,মনসুরনগর,31
58,80,মনসুরনগর,31
58,80,মুন্সিবাজার,42
58,80,পাঁচগাঁও,52
58,80,পাঁচগাঁও,52
58,80,পাঁচগাঁও,52
58,80,রাজনগর,63
58,80,রাজনগর,63
58,80,টেংরা,73
58,80,টেংরা,73
58,80,উত্তরভাগ,84
58,80,উত্তরভাগ,84
58,83,আশিদ্রোন,15
58,83,আশিদ্রোন,15
58,83,ভূনবীর,19
58,83,কালাপুর,28
58,83,কালাপুর,28
58,83,মির্জাপুর,47
58,83,রাজঘাট,57
58,83,রাজঘাট,57
58,83,সাতগাঁও,66
58,83,সিন্দুরখান,76
58,83,শ্রীমঙ্গল,85
58,83,শ্রীমঙ্গল,85
58,83,শ্রীমঙ্গল,85
90,18,দক্ষিন বাদাঘাট,17
90,18,দক্ষিন বাদাঘাট,17
90,18,ধনপুর,20
90,18,ধনপুর,20
90,18,ফতেপুর,34
90,18,ফতেপুর,34
90,18,পলাশ,77
90,18,পলাশ,77
90,18,সলুকাবাদ,80
90,23,ভাতগাঁও,11
90,23,চরমহল্লা,14
90,23,চরমহল্লা,14
90,23,দোলারবাজার,38
90,23,দোলারবাজার,38
90,23,দক্ষিণ খুরমা,42
90,23,দক্ষিণ খুরমা,42
90,23, ইসলামপুর,47
90,23, ইসলামপুর,47
90,23,জাউয়া বাজার,52
90,23,জাউয়া বাজার,52
90,23,কালারুকা,57
90,23,কালারুকা,57
90,23,কালারুকা,57
90,23,নোয়ারাই,76
90,23,গোবিন্দগঞ্জ-সৈদেরগাঁও,85
90,23,গোবিন্দগঞ্জ-সৈদেরগাঁও,85
90,23,ছৈলা আফজলাবাদ,90
90,23,ছৈলা আফজলাবাদ,90
90,23,সিংচাপাইর,92
90,23,উত্তর খুরমা,94
90,23,উত্তর খুরমা,94
90,27,দুর্গাপাশা,11
90,27,দুর্গাপাশা,11
90,27,জয়কালাস,33
90,27,জয়কালাস,33
90,27,পাথরিয়া,61
90,27,পাথরিয়া,61
90,27,শিমুলবাক,78
90,27,শিমুলবাক,78
90,27,পশ্চিম বীরগাও,89
90,27,পশ্চিম বীরগাও,89
90,27,পশ্চিম পাগলা,90
90,27,পশ্চিম পাগলা,90
90,27,পূর্ব বীরগাও,92
90,27,পূর্ব বীরগাও,92
90,27,পূর্ব পাগলা,94
90,27,পূর্ব পাগলা,94
90,29,ভাটি পাড়া,17
90,29,ভাটি পাড়া,17
90,29,ভাটি পাড়া,17
90,29,ভাটি পাড়া,17
90,29,চরনারচর ,19
90,29,চরনারচর ,19
90,29,দিরাই সরমংগল,28
90,29,জগদল,38
90,29,জগদল,38
90,29,জগদল,38
90,29,করিমপুর,47
90,29,করিমপুর,47
90,29,কুলঞ্জ,57
90,29,কুলঞ্জ,57
90,29,রফিনগর,66
90,29,রফিনগর,66
90,29,রাজানগর,76
90,29,রাজানগর,76
90,29,রাজানগর,76
90,29,তাড়ল,85
90,29,তাড়ল,85
90,29,তাড়ল,85
90,32,দক্ষিন সুখাইড় রাজাপুর,21
90,32,চামরদানী,23
90,32,দক্ষিন বংশীকুন্ডা,35
90,32,ধর্মপাশা,38
90,32,জয়শ্রী,47
90,32,মধ্যনগর,57
90,32,পাইকুরাটি,66
90,32,সেলবরষ,76
90,32,উত্তর সুখাইড় রাজাপুর,85
90,32,উত্তর সুখাইড় রাজাপুর,85
90,32,উত্তর বংশীকুন্ডা,90
90,32,উত্তর বংশীকুন্ডা,90
90,33,বোগলাবাজার,21
90,33,বোগলাবাজার,21
90,33,দোয়ারাবাজার সদর,27
90,33,দোহালিয়া,32
90,33,লক্ষ্মীপুর,61
90,33,লক্ষ্মীপুর,61
90,33,মান্নারগাঁও,67
90,33,মান্নারগাঁও,67
90,33,পান্ডারগাঁও,78
90,33,সুরমা,81
90,33,সুরমা,81
90,33,বাংলা বাজার,86
90,33,বাংলা বাজার,86
90,33,নরসিংপুর,92
90,33,নরসিংপুর,92
90,47,আশারকান্দি,17
90,47,আশারকান্দি,17
90,47,আশারকান্দি,17
90,47,চিলাউড়া-হলদিপুর,19
90,47,চিলাউড়া-হলদিপুর,19
90,47,কলকলিয়া,38
90,47,কলকলিয়া,38
90,47,মিরপুর,47
90,47,মিরপুর,47
90,47,পাইলগাঁও,57
90,47,পাইলগাঁও,57
90,47,পাটলী,66
90,47,পাটলী,66
90,47,পাটলী,66
90,47,রাণীগঞ্জ,76
90,47,রাণীগঞ্জ,76
90,47,সৈয়দপুর-শাহাড়পাড়া,85
90,47,সৈয়দপুর-শাহাড়পাড়া,85
90,50,বেহেলী,13
90,50,বেহেলী,13
90,50,ভীমখালী,27
90,50,ভীমখালী,27
90,50,ফেনারবাক,54
90,50,জামালগঞ্জ সদর,67
90,50,জামালগঞ্জ সদর,67
90,50,জামালগঞ্জ সদর,67
90,50,সাচনাবাজার,81
90,50,সাচনাবাজার,81
90,86,আটগাঁও,23
90,86,আটগাঁও,23
90,86,বাহাড়া,47
90,86,বাহাড়া,47
90,86,বাহাড়া,47
90,86,হাবিবপুর,71
90,86,হাবিবপুর,71
90,86,শাল্লা,95
90,86,শাল্লা,95
90,89,আপ্তাবনগর,10
90,89,গৌরারং,27
90,89,গৌরারং,27
90,89,জাহাংগীরনগর,33
90,89,জাহাংগীরনগর,33
90,89,কাঠইর,36
90,89,লক্ষণশ্রী,39
90,89,লক্ষণশ্রী,39
90,89,মোহনপুর,50
90,89,মোহনপুর,50
90,89,মোল্লাপাড়া,55
90,89,মোল্লাপাড়া,55
90,89,রংগার চর,72
90,89,রংগার চর,72
90,89,সুরমা,77
90,89,সুরমা,77
90,92,বালিজুরী,10
90,92,বালিজুরী,10
90,92,দক্ষিণ শ্রীপুর,33
90,92,দক্ষিণ শ্রীপুর,33
90,92,দক্ষিন বড়দল,43
90,92,দক্ষিন বড়দল,43
90,92,তাহিরপুর সদর,64
90,92,তাহিরপুর সদর,64
90,92,বাদাঘাট,71
90,92,বাদাঘাট,71
90,92,উত্তর বড়দল,82
90,92,উত্তর বড়দল,82
90,92,উত্তর শ্রীপুর,92
90,92,উত্তর শ্রীপুর,92
91,8,বালাগঞ্জ,11
91,8,বালাগঞ্জ,11
91,8,বালাগঞ্জ,11
91,8,বালাগঞ্জ,11
91,8,বোয়ালজুর,13
91,8,বোয়ালজুর,13
91,8,বুরুঙ্গাবাজার,20
91,8,বুরুঙ্গাবাজার,20
91,8,দয়ামীর,27
91,8,দেওয়ান বাজার,33
91,8,গোয়ালাবাজার,40
91,8,গোয়ালাবাজার,40
91,8,গোয়ালাবাজার,40
91,8,উমরপুর,51
91,8,উমরপুর,51
91,8,উসমানপুর,55
91,8,পশ্চিম গৌরীপুর,60
91,8,পশ্চিম পৈলনপুর,64
91,8,পশ্চিম পৈলনপুর,64
91,8,পূর্ব পৈলনপুর,67
91,8,পুর্ব গৌরীপুর,70
91,8,পুর্ব গৌরীপুর,70
91,8,সাদিপুর,81
91,8,সাদিপুর,81
91,8,তাজপুর,88
91,8,তাজপুর,88
91,17,আলীনগর,11
91,17,আলীনগর,11
91,17,মোল্লাপুর,14
91,17,মোল্লাপুর,14
91,17,চরখাই,25
91,17,চরখাই,25
91,17,দুবাগ,34
91,17,দুবাগ,34
91,17,দুবাগ,34
91,17,কুড়ারবাজার,43
91,17,কুড়ারবাজার,43
91,17,লাউতা,51
91,17,লাউতা,51
91,17,মাথিউড়া,60
91,17,মাথিউড়া,60
91,17,মুড়িয়া,77
91,17,মুড়িয়া,77
91,17,শেওলা,86
91,17,শেওলা,86
91,17,শেওলা,86
91,17,তিলপাড়া,94
91,17,তিলপাড়া,94
91,20,অলংকারী,10
91,20,অলংকারী,10
91,20,অলংকারী,10
91,20,বিশ্বনাথ,21
91,20,বিশ্বনাথ,21
91,20,বিশ্বনাথ,21
91,20,দৌলতপুর,31
91,20,দৌলতপুর,31
91,20,দৌলতপুর,31
91,20,দেওকালাস,42
91,20,দেওকালাস,42
91,20,দশঘর,52
91,20,দশঘর,52
91,20,খাজাঞ্চী,63
91,20,খাজাঞ্চী,63
91,20,খাজাঞ্চী,63
91,20,লামাকাজি,73
91,20,রামপাশা,84
91,20,রামপাশা,84
91,27,ইসলামপুর পশ্চিম,11
91,27,ইসলামপুর পশ্চিম,11
91,27,ইসলামপুর পূর্ব,13
91,27,ইসলামপুর পূর্ব,13
91,27,ইছাকলস,17
91,27,দক্ষিণ রণিখাই ,47
91,27,উত্তর রণিখাই ,57
91,27,তেলিখাল,71
91,27,তেলিখাল,71
91,31,দাউদপুর,30
91,31,দাউদপুর,30
91,31,দাউদপুর,30
91,31,বরইকান্দি,36
91,31,বরইকান্দি,36
91,31,জালালপুর,37
91,31,জালালপুর,37
91,31,জালালপুর,37
91,31,জালালপুর,37
91,31,কামালবাজার,41
91,31,কামালবাজার,41
91,31,কুচাই,45
91,31,লালাবাজার,50
91,31,লালাবাজার,50
91,31,লালাবাজার,50
91,31,মোগলাবাজার,60
91,31,মোগলাবাজার,60
91,31,মোল্লারগাঁও,65
91,31,সিলাম,75
91,31,সিলাম,75
91,31,সিলাম,75
91,31,সিলাম,75
91,31,সিলাম,75
91,31,তেতলী,85
91,31,তেতলী,85
91,31,তেতলী,85
91,31,তেতলী,85
91,35,ফেঞ্চুগঞ্জ,23
91,35,ফেঞ্চুগঞ্জ,23
91,35,ঘিলাছড়া,47
91,35,ঘিলাছড়া,47
91,35,ঘিলাছড়া,47
91,35,মাইজগাঁও,71
91,35,মাইজগাঁও,71
91,35,উত্তর ফেঞ্চুগঞ্জ,93
91,35,উত্তর ফেঞ্চুগঞ্জ,93
91,35,উত্তর ফেঞ্চুগঞ্জ,93
91,35,উত্তর ফেঞ্চুগঞ্জ,93
91,35,উত্তর কুশিয়ারা,95
91,35,উত্তর কুশিয়ারা,95
91,38,পশ্চিম আমুড়া,13
91,38,পশ্চিম আমুড়া,13
91,38,বাঘা,15
91,38,ভাদেশ্বর,17
91,38,ভাদেশ্বর,17
91,38,ভাদেশ্বর,17
91,38,বুধবারী বাজার,20
91,38,বুধবারী বাজার,20
91,38,ঢাকা দক্ষিণ,25
91,38,ঢাকা দক্ষিণ,25
91,38,ঢাকা দক্ষিণ,25
91,38,ঢাকা দক্ষিণ,25
91,38,শরীফগঞ্জ,36
91,38,শরীফগঞ্জ,36
91,38,ফুলবাড়ী,43
91,38,গোলাপগঞ্জ,51
91,38,লক্ষ্মীপাশা,60
91,38,লক্ষ্মীপাশা,60
91,38,লক্ষ্মীপাশা,60
91,38,লক্ষ্মীপাশা,60
91,38,লক্ষ্মণাবন্দ,69
91,38,লক্ষ্মণাবন্দ,69
91,38,উত্তর বাদেপাশা,77
91,38,উত্তর বাদেপাশা,77
91,41,আলীরগাঁও,10
91,41,আলীরগাঁও,10
91,41,ডৌবাড়ী,16
91,41,ডৌবাড়ী,16
91,41,ফতেপুর,21
91,41,পূর্ব জাফলং,31
91,41,পূর্ব জাফলং,31
91,41,পশ্চিম জাফলং,42
91,41,লেঙ্গুড়া,52
91,41,লেঙ্গুড়া,52
91,41,লেঙ্গুড়া,52
91,41,নন্দিরগাঁও,63
91,41,নন্দিরগাঁও,63
91,41,নন্দিরগাঁও,63
91,41,রুস্তমপুর,73
91,41,রুস্তমপুর,73
91,41,তোয়াকুল,84
91,53,চারিকাটা,27
91,53,চারিকাটা,27
91,53,চিকনাগুল,29
91,53,চিকনাগুল,29
91,53,চিকনাগুল,29
91,53,দরবস্ত,31
91,53,দরবস্ত,31
91,53,ফতেপুর,45
91,53,ফতেপুর,45
91,53,জৈন্তাপুর,52
91,53,জৈন্তাপুর,52
91,53,নিজপাট,63
91,53,নিজপাট,63
91,53,নিজপাট,63
91,59,বড়চতুল,13
91,59,দক্ষিণ বাণীগ্রাম,19
91,59,দক্ষিণ বাণীগ্রাম,19
91,59,ঝংগাবাড়ী,38
91,59,কানাইঘাট,47
91,59,কানাইঘাট,47
91,59,কানাইঘাট,47
91,59,লক্ষ্মীপ্রসাদ পশ্চিম,66
91,59,সাতবাঁক,70
91,59,লক্ষ্মীপ্রসাদ পূর্ব,72
91,59,দিঘিরপাড় পূর্ব,76
91,59,দিঘিরপাড় পূর্ব,76
91,59,রাজাগঞ্জ,85
91,62,হাটখোলা,32
91,62,হাটখোলা,32
91,62,জালালাবাদ,34
91,62,জালালাবাদ,34
91,62,কান্দিগাঁও,38
91,62,কান্দিগাঁও,38
91,62,কান্দিগাঁও,38
91,62,খাদিমনগর,40
91,62,খাদিমনগর,40
91,62,খাদিমপাড়া,42
91,62,খাদিমপাড়া,42
91,62,মোগলগাঁও,55
91,62,মোগলগাঁও,55
91,62,টুকের বাজার,90
91,62,টুকের বাজার,90
91,62,টুলটিকর,95
91,62,টুলটিকর,95
91,94,বারহাল,15
91,94,বারহাল,15
91,94,বারহাল,15
91,94,বারহাল,15
91,94,বারহাল,15
91,94,বারঠাকুরী,19
91,94,বারঠাকুরী,19
91,94,বিরশ্রী,28
91,94,বিরশ্রী,28
91,94,বিরশ্রী,28
91,94,কসকনকপুর,38
91,94,কাজলশার,47
91,94,কাজলশার,47
91,94,খলাছড়া,57
91,94,খলাছড়া,57
91,94,খলাছড়া,57
91,94,খলাছড়া,57
91,94,মানিকপুর,66
91,94,মানিকপুর,66
91,94,মানিকপুর,66
91,94,সুলতানপুর,76
91,94,সুলতানপুর,76
91,94,সুলতানপুর,76
91,94,সুলতানপুর,76
91,94,সুলতানপুর,76
91,94,জকিগঞ্জ,85
91,94,জকিগঞ্জ,85
91,94,জকিগঞ্জ,85
